MXDnsResponse,TXTDnsResponse,HasSPFInfo,HasDmarcInfo,DomainInAlexaDB,CommonPorts,CreationDate,LastUpdateDate,HttpResponseCode,RegisteredOrg,SubdomainNumber,Entropy,EntropyOfSubDomains,StrangeCharacters,TLD,IpReputation,ConsonantRatio,NumericRatio,SpecialCharRatio,VowelRatio,ConsonantSequence,VowelSequence,NumericSequence,SpecialCharSequence,DomainLength,Class
1,0,0,0,0,1,4,4,2,1,0,3,0,1,127,0,0.5,0.2,0.0,0.2,3,2,3,0,16,0
0,0,0,0,0,0,0,0,2,0,0,3,0,0,127,0,0.5,0.0,0.0,0.4,3,2,0,0,15,0
1,1,1,0,0,0,0,1,2,1,0,3,0,0,127,0,0.7,0.0,0.0,0.2,3,1,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,504,0,0.5,0.0,0.1,0.4,2,2,0,1,19,0
1,1,1,0,0,1,0,4,0,1,0,2,0,0,127,0,0.7,0.0,0.0,0.2,3,1,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.6,0.0,0.0,0.3,3,2,0,0,24,0
1,1,1,1,0,0,0,4,2,1,0,2,0,0,433,0,0.6,0.0,0.0,0.3,3,2,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.6,0.0,0.0,0.4,3,2,0,0,16,0
1,0,0,0,0,0,4,4,2,1,0,2,0,0,504,1,0.5,0.0,0.0,0.4,2,1,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,576,0,0.6,0.0,0.1,0.3,3,2,0,1,20,0
1,1,1,0,0,1,0,4,4,1,0,2,0,0,109,0,0.5,0.0,0.0,0.4,1,1,0,0,11,0
0,0,0,0,0,0,4,4,4,1,0,2,0,0,127,1,0.6,0.0,0.0,0.3,3,1,0,0,10,0
1,0,0,0,0,0,0,4,2,1,0,3,0,1,186,0,0.6,0.0,0.0,0.3,3,1,0,1,22,0
0,0,0,0,0,0,4,4,0,1,0,2,0,0,127,0,0.5,0.0,0.0,0.4,2,1,0,0,11,0
1,0,0,0,0,1,4,4,2,1,0,3,0,0,504,1,0.7,0.0,0.0,0.3,4,2,0,0,23,0
0,0,0,0,0,0,0,4,2,1,0,3,0,0,87,0,0.8,0.0,0.0,0.2,6,1,0,0,32,0
1,1,1,1,0,1,0,4,2,1,0,3,0,0,332,0,0.6,0.0,0.0,0.3,3,2,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.7,0.0,0.0,0.2,5,1,0,0,19,0
1,1,1,1,0,1,0,4,2,1,0,3,0,1,186,0,0.6,0.0,0.1,0.3,2,1,0,1,16,0
1,0,0,0,0,0,0,4,2,1,0,3,0,2,537,0,0.6,0.0,0.1,0.3,3,1,0,1,28,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,364,0,0.5,0.0,0.1,0.4,2,2,0,1,20,0
1,0,0,0,0,0,0,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.4,4,2,0,0,17,0
1,0,0,0,0,0,4,4,2,1,0,2,0,0,127,0,0.5,0.0,0.0,0.4,2,1,0,0,11,0
0,1,1,1,0,1,0,4,4,1,1,3,0,1,127,0,0.5,0.0,0.1,0.3,2,1,0,1,15,0
1,1,1,0,0,1,4,4,0,1,0,3,0,0,504,0,0.7,0.0,0.0,0.3,4,1,0,0,24,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,127,0,0.5,0.0,0.1,0.4,2,1,0,1,17,0
1,1,1,0,0,1,0,3,2,1,0,2,0,0,332,1,0.6,0.0,0.0,0.4,2,2,0,0,14,0
0,0,0,0,0,0,0,4,2,1,0,3,0,0,551,0,0.7,0.0,0.0,0.2,2,1,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,133,0,0.5,0.0,0.0,0.4,2,2,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.6,0.0,0.0,0.4,5,2,0,0,28,0
1,1,1,0,0,0,4,4,4,1,0,3,0,0,486,0,0.7,0.0,0.0,0.2,4,1,0,0,17,0
0,0,0,0,0,0,0,2,2,1,0,2,0,0,127,0,0.6,0.0,0.0,0.3,2,1,0,0,15,0
1,0,0,0,0,0,0,1,4,1,0,2,0,0,127,0,0.7,0.0,0.0,0.2,3,1,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,133,0,0.6,0.0,0.0,0.3,2,2,0,0,18,0
0,0,0,0,0,0,4,4,2,1,0,3,0,0,655,0,0.4,0.2,0.0,0.3,1,1,2,0,10,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,123,0,0.7,0.0,0.0,0.2,5,1,0,1,21,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.5,0.0,0.0,0.4,2,2,0,0,16,0
1,1,1,0,0,1,4,4,2,1,0,3,0,0,127,0,0.7,0.0,0.0,0.3,4,2,0,0,21,0
1,0,0,0,0,0,0,4,2,1,0,2,0,0,127,0,0.6,0.0,0.0,0.3,3,1,0,0,11,0
0,0,0,0,1,0,0,4,0,1,3,2,0,0,238,0,0.5,0.0,0.0,0.3,2,1,0,0,13,0
1,1,1,0,0,0,0,4,2,1,0,3,0,0,551,1,0.7,0.0,0.0,0.2,3,1,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,238,0,0.5,0.0,0.0,0.5,2,2,0,0,20,0
0,0,0,0,0,0,4,4,2,0,0,3,0,0,127,0,0.5,0.0,0.0,0.4,2,2,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,127,0,0.7,0.0,0.1,0.1,3,1,0,1,9,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,168,0,0.6,0.0,0.0,0.3,2,2,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,332,0,0.6,0.0,0.0,0.2,2,2,0,0,8,0
0,0,0,0,0,0,4,4,2,1,0,3,0,0,127,0,0.5,0.0,0.0,0.4,2,2,0,0,21,0
1,1,1,0,0,0,0,0,0,0,0,4,0,7,127,0,0.5,0.2,0.0,0.3,2,2,9,0,40,0
0,0,0,0,0,0,0,0,0,0,0,2,0,5,578,0,0.1,0.7,0.0,0.1,1,1,7,0,10,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.6,0.0,0.0,0.3,4,2,0,0,21,0
1,0,0,0,0,1,4,4,2,1,0,3,0,0,127,1,0.7,0.0,0.0,0.2,4,1,0,0,29,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,369,0,0.5,0.0,0.0,0.4,3,2,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.6,0.0,0.0,0.4,4,2,0,0,17,0
1,0,0,0,0,0,4,4,2,1,0,3,0,0,504,0,0.6,0.0,0.0,0.4,3,1,0,0,34,0
0,0,0,0,0,1,0,0,2,1,0,2,0,0,127,0,0.6,0.0,0.0,0.4,2,2,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,127,0,0.7,0.0,0.0,0.2,5,1,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,133,0,0.5,0.0,0.0,0.4,2,2,0,0,21,0
1,0,0,0,0,0,4,4,2,1,0,3,0,0,127,1,0.7,0.0,0.0,0.2,3,1,0,0,17,0
1,1,1,0,0,0,0,0,4,0,0,3,0,0,125,0,0.6,0.0,0.0,0.3,3,1,0,0,20,0
0,0,0,0,0,0,4,4,2,1,0,1,0,2,127,0,0.3,0.4,0.0,0.1,1,1,4,0,9,0
1,0,0,0,0,0,0,4,2,1,0,3,0,1,127,0,0.6,0.0,0.0,0.3,2,2,0,1,23,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,133,0,0.5,0.0,0.0,0.4,2,2,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.6,0.0,0.0,0.3,4,1,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,127,0,0.4,0.0,0.0,0.5,1,2,0,0,10,0
1,1,1,0,0,1,0,3,2,1,0,3,0,0,156,0,0.7,0.0,0.0,0.2,4,1,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.5,0.0,0.0,0.4,2,2,0,0,23,0
0,0,0,0,0,1,4,4,4,1,0,2,0,0,133,0,0.5,0.1,0.0,0.2,2,1,1,0,11,0
0,0,0,0,0,0,4,4,2,1,0,2,0,0,127,0,0.4,0.0,0.0,0.4,2,2,0,0,14,0
0,0,0,0,1,0,0,4,0,1,3,2,0,0,300,0,0.5,0.0,0.0,0.3,2,1,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,504,0,0.6,0.0,0.0,0.4,2,1,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.8,0.0,0.0,0.2,7,1,0,0,13,0
0,0,0,0,1,0,0,0,0,0,10,2,0,0,238,0,0.6,0.0,0.0,0.2,4,1,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,465,0,0.6,0.0,0.0,0.3,3,1,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.5,0.0,0.0,0.4,2,2,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.5,0.0,0.0,0.4,3,4,0,0,27,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,127,0,0.6,0.0,0.0,0.3,3,2,0,1,33,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,551,0,0.5,0.0,0.0,0.4,2,1,0,0,13,0
0,0,0,0,0,0,4,4,4,1,0,2,0,0,127,0,0.6,0.0,0.0,0.3,3,1,0,0,11,0
0,0,0,0,0,1,4,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.3,3,1,0,0,22,0
0,0,0,0,0,0,4,4,4,1,0,3,0,0,127,0,0.6,0.0,0.0,0.4,2,2,0,0,21,0
1,0,0,0,0,0,4,4,0,1,0,3,0,0,127,1,0.6,0.0,0.0,0.4,2,2,0,0,20,0
1,0,0,0,0,0,4,4,4,1,0,2,0,0,127,0,0.6,0.0,0.0,0.3,3,2,0,0,10,0
1,0,0,0,0,1,4,4,2,1,0,2,0,0,504,1,0.6,0.0,0.0,0.4,3,2,0,0,14,0
0,0,0,0,1,0,0,4,4,1,0,2,0,0,369,0,0.5,0.0,0.0,0.4,2,1,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,254,0,0.7,0.0,0.0,0.2,3,1,0,0,12,0
0,0,0,0,0,1,0,4,4,1,0,3,0,0,127,0,0.5,0.0,0.0,0.4,2,2,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,465,0,0.5,0.0,0.0,0.4,1,1,0,0,14,0
1,1,1,0,0,0,0,4,2,1,0,3,0,1,127,0,0.5,0.0,0.1,0.4,2,2,0,1,19,0
0,0,0,0,0,1,0,1,0,1,0,3,0,0,364,1,0.5,0.0,0.0,0.4,3,3,0,0,17,0
0,0,0,0,0,0,4,4,2,1,0,3,0,0,133,0,0.6,0.0,0.0,0.2,2,1,0,0,16,0
1,0,0,0,0,1,0,2,2,1,0,2,0,0,129,0,0.5,0.0,0.0,0.4,2,2,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,133,0,0.6,0.0,0.0,0.3,2,1,0,0,20,0
0,0,0,0,0,0,4,4,2,1,0,2,0,0,127,0,0.5,0.1,0.0,0.3,2,1,1,0,10,0
0,0,0,0,0,0,0,0,0,0,0,3,0,2,127,0,0.5,0.0,0.1,0.3,2,1,0,1,21,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,554,0,0.6,0.0,0.0,0.3,4,2,1,0,23,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.6,0.0,0.0,0.4,2,1,0,0,16,0
0,0,0,0,0,1,4,4,2,1,0,2,0,0,127,0,0.6,0.0,0.0,0.3,2,1,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.5,0.0,0.0,0.4,2,2,0,0,19,0
0,0,0,1,1,1,4,4,4,1,1,4,0,0,127,0,0.7,0.0,0.0,0.3,5,2,0,0,40,0
0,1,1,0,0,1,0,4,2,1,0,3,0,1,574,0,0.6,0.0,0.1,0.3,2,2,0,1,16,0
0,1,1,0,0,1,4,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.4,3,2,0,0,27,0
0,0,0,0,0,0,0,0,0,0,0,3,0,4,127,0,0.5,0.3,0.0,0.1,4,1,3,0,18,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,240,0,0.4,0.0,0.0,0.5,1,2,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,127,0,0.5,0.0,0.1,0.3,2,1,0,1,15,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,504,0,0.6,0.0,0.1,0.2,2,1,0,1,10,0
1,0,0,0,0,0,0,4,2,1,0,3,0,0,133,0,0.6,0.0,0.0,0.3,3,1,0,0,21,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,504,0,0.6,0.0,0.0,0.3,3,1,0,0,9,0
1,1,1,0,0,1,4,4,2,1,0,3,0,0,504,0,0.7,0.0,0.0,0.2,5,1,0,0,14,0
1,1,1,0,0,0,0,1,2,1,0,3,0,2,504,0,0.6,0.0,0.1,0.3,5,1,0,1,22,0
0,0,0,0,0,0,0,2,2,1,0,2,0,0,127,0,0.7,0.0,0.0,0.2,4,1,0,0,9,0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,522,0,0.5,0.0,0.0,0.3,3,2,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,364,0,0.6,0.0,0.0,0.3,3,1,1,0,26,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,364,0,0.5,0.0,0.0,0.4,2,1,0,0,13,0
1,0,0,0,1,1,0,3,2,1,0,3,0,0,478,0,0.5,0.0,0.0,0.4,3,1,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,3,0,2,127,0,0.5,0.0,0.1,0.3,3,1,0,1,22,0
1,0,0,0,0,1,0,4,2,1,0,3,0,0,635,0,0.7,0.0,0.0,0.2,3,1,0,0,15,0
0,0,0,0,1,1,4,4,0,1,0,3,0,3,671,0,0.5,0.0,0.1,0.4,3,2,0,1,41,0
1,0,0,0,0,0,0,0,0,0,0,4,0,0,133,0,0.6,0.0,0.0,0.3,4,2,0,0,41,0
0,0,0,0,0,1,4,2,2,1,1,2,0,0,465,0,0.5,0.0,0.0,0.4,2,2,0,0,12,0
0,1,1,0,0,0,4,4,2,1,0,2,0,0,465,0,0.6,0.0,0.0,0.3,2,1,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0.6,0.0,0.0,0.3,3,1,0,0,14,0
1,0,0,0,0,1,4,4,2,1,0,3,0,2,77,0,0.5,0.0,0.1,0.3,3,2,0,1,24,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.6,0.0,0.0,0.3,4,2,0,0,15,0
1,1,1,0,0,1,4,4,2,1,2,2,2,0,133,0,0.6,0.0,0.0,0.2,3,1,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,110,0,0.5,0.0,0.0,0.4,3,1,0,0,14,0
1,0,0,0,0,1,4,4,2,1,0,2,0,0,127,0,0.6,0.0,0.0,0.3,2,1,0,0,13,0
0,0,0,0,0,0,0,4,2,1,0,3,0,0,130,0,0.6,0.0,0.0,0.3,3,1,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,129,0,0.5,0.0,0.0,0.4,4,2,0,0,24,0
1,1,1,0,0,1,4,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.4,3,2,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,465,0,0.6,0.0,0.0,0.3,3,2,0,0,12,0
1,0,0,0,0,1,4,4,2,1,0,3,0,0,117,0,0.6,0.0,0.0,0.2,4,1,0,0,13,0
0,0,0,0,0,0,4,4,2,1,0,3,0,0,127,0,0.5,0.0,0.0,0.4,2,2,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,504,0,0.5,0.0,0.0,0.4,3,2,0,0,13,0
0,0,0,0,0,1,4,4,2,1,0,2,0,0,127,0,0.5,0.1,0.0,0.3,2,1,1,0,13,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.5,0.0,0.0,0.5,1,2,0,0,13,0
1,1,1,1,0,0,4,4,4,1,0,3,0,0,133,0,0.6,0.0,0.0,0.3,2,2,0,0,16,0
0,0,0,0,0,0,0,0,0,1,0,3,0,1,127,0,0.4,0.2,0.0,0.2,2,1,3,0,16,0
1,0,0,0,0,1,4,4,2,1,0,3,0,1,482,0,0.6,0.0,0.0,0.3,3,2,0,1,26,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,465,0,0.8,0.0,0.0,0.2,6,1,0,0,16,0
1,1,1,0,0,1,4,4,2,1,0,3,0,0,133,0,0.6,0.0,0.0,0.3,2,2,0,0,24,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,563,0,0.8,0.0,0.0,0.2,3,1,0,0,13,0
1,0,0,0,0,1,4,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.3,3,2,0,0,15,0
0,0,0,0,0,0,0,0,0,0,1,3,0,0,465,0,0.6,0.0,0.0,0.3,3,1,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,127,0,0.6,0.0,0.1,0.2,3,1,0,1,14,0
1,0,1,0,0,1,4,4,4,1,0,3,0,0,465,0,0.6,0.0,0.0,0.3,2,2,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,127,0,0.6,0.2,0.0,0.2,3,1,1,0,12,0
0,0,0,1,0,0,0,2,0,1,0,2,0,0,314,1,0.6,0.0,0.0,0.1,3,1,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,108,0,0.5,0.0,0.0,0.4,2,1,0,0,14,0
0,0,0,0,0,0,4,4,2,1,0,2,0,0,127,0,0.7,0.0,0.0,0.2,4,2,0,0,12,0
1,0,0,0,0,0,0,4,0,1,0,2,0,3,99,1,0.2,0.6,0.0,0.0,2,0,5,0,8,0
1,1,0,0,0,0,4,4,2,1,0,3,0,0,77,0,0.6,0.0,0.0,0.4,4,2,0,0,26,0
1,0,0,0,0,0,0,4,2,1,0,3,0,0,582,0,0.6,0.1,0.0,0.3,3,1,1,0,19,0
0,0,0,0,0,0,0,0,2,0,0,2,0,1,127,0,0.5,0.0,0.1,0.3,2,1,0,1,12,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.5,0.0,0.0,0.4,2,1,0,0,15,0
1,1,1,0,0,1,4,4,4,1,0,3,0,0,153,0,0.6,0.0,0.0,0.3,3,2,0,0,23,0
1,0,0,0,0,0,0,0,0,1,0,3,0,0,147,0,0.6,0.0,0.0,0.3,4,2,0,0,21,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,635,0,0.6,0.0,0.0,0.4,2,2,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,563,0,0.6,0.0,0.0,0.3,2,2,0,0,22,0
0,0,0,0,0,0,0,3,0,1,0,3,0,0,127,0,0.5,0.0,0.0,0.4,2,2,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,127,0,0.5,0.2,0.0,0.2,2,1,2,0,12,0
1,0,0,0,0,1,4,4,0,1,0,2,0,0,127,0,0.7,0.0,0.0,0.3,4,1,0,0,15,0
1,0,0,0,0,1,4,4,2,1,0,3,0,0,324,0,0.6,0.0,0.0,0.3,2,1,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,385,0,0.4,0.0,0.0,0.6,1,2,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,128,0,0.5,0.0,0.0,0.4,2,2,0,1,26,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,385,0,0.5,0.0,0.0,0.4,2,2,0,0,18,0
1,1,1,1,0,0,4,3,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.3,4,2,0,0,23,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,641,0,0.6,0.0,0.0,0.3,7,2,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,4,0,1,127,0,0.5,0.0,0.0,0.3,3,2,0,1,54,0
1,1,1,0,0,0,0,0,0,0,0,3,0,0,240,0,0.4,0.0,0.0,0.5,2,2,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,174,0,0.3,0.0,0.1,0.5,1,2,0,1,18,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,127,0,0.4,0.2,0.0,0.3,1,1,2,0,12,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,87,0,0.6,0.0,0.0,0.3,2,2,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,578,0,0.3,0.2,0.1,0.3,1,1,2,1,12,0
0,0,0,0,0,1,4,4,4,1,0,2,0,0,133,1,0.6,0.0,0.0,0.2,2,1,0,0,13,0
1,1,1,0,0,1,4,4,4,1,0,3,0,0,127,0,0.5,0.0,0.0,0.4,2,1,0,0,17,0
1,1,1,0,0,0,0,0,0,0,0,3,0,0,127,0,0.6,0.0,0.0,0.3,3,2,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,127,0,0.6,0.0,0.1,0.2,3,1,0,1,19,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,465,0,0.5,0.0,0.0,0.4,2,1,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,465,0,0.6,0.0,0.0,0.3,2,1,0,0,13,0
0,1,1,0,0,0,4,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.3,2,1,0,0,15,0
1,1,1,0,0,1,0,4,2,1,4,3,2,0,504,0,0.6,0.0,0.0,0.4,2,2,0,0,33,0
0,0,0,0,0,1,4,4,4,1,0,3,0,0,127,0,0.6,0.0,0.0,0.4,2,1,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,127,0,0.5,0.2,0.0,0.2,3,2,3,0,14,0
1,0,0,0,0,1,4,4,2,1,0,3,0,0,133,0,0.5,0.0,0.0,0.4,2,2,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,641,0,0.6,0.0,0.0,0.3,3,2,0,0,19,0
0,0,0,0,0,0,4,4,2,1,0,2,0,0,127,0,0.5,0.0,0.0,0.4,2,1,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.6,0.0,0.0,0.4,2,1,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,127,0,0.5,0.0,0.0,0.4,1,1,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,254,0,0.7,0.0,0.0,0.2,4,1,0,0,14,0
1,1,1,0,0,1,4,4,4,1,0,3,0,0,129,0,0.5,0.0,0.0,0.4,2,2,0,0,21,0
0,0,0,0,0,1,4,4,2,1,0,2,0,0,127,0,0.7,0.0,0.0,0.2,6,1,0,0,11,0
1,0,0,0,0,0,4,4,2,1,0,3,0,0,123,0,0.5,0.0,0.0,0.4,2,2,0,0,15,0
0,1,0,0,0,0,0,0,0,0,0,3,0,0,364,0,0.6,0.0,0.0,0.3,3,1,0,0,21,0
1,0,0,0,0,1,4,4,2,1,0,2,0,0,127,1,0.6,0.0,0.0,0.3,4,2,0,0,13,0
1,1,1,0,0,0,0,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.3,3,1,0,0,18,0
0,1,1,0,0,0,4,4,0,1,0,3,0,0,127,0,0.5,0.0,0.0,0.4,2,2,0,0,22,0
0,0,0,0,0,1,4,4,2,1,0,2,0,0,110,0,0.5,0.0,0.0,0.4,3,2,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.6,0.0,0.0,0.3,3,1,0,0,20,0
1,0,0,0,0,0,0,0,0,0,0,4,0,3,127,0,0.5,0.0,0.0,0.4,3,2,0,1,62,0
1,0,0,0,0,1,4,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.4,2,2,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.6,0.0,0.0,0.4,3,2,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,186,0,0.8,0.0,0.0,0.2,6,1,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,157,0,0.6,0.0,0.0,0.2,4,1,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,465,0,0.6,0.0,0.0,0.3,2,1,0,0,12,0
1,1,1,0,0,0,0,4,2,1,0,3,0,1,127,0,0.5,0.2,0.0,0.2,2,1,3,0,17,0
0,0,0,0,0,0,0,0,0,0,0,3,0,3,364,0,0.6,0.0,0.1,0.3,4,2,0,1,50,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,127,0,0.4,0.0,0.1,0.4,2,2,0,1,14,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,133,0,0.6,0.0,0.0,0.2,2,1,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.8,0.0,0.0,0.1,9,1,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,127,0,0.6,0.2,0.0,0.1,6,1,3,0,17,0
1,1,1,0,0,0,4,4,4,1,0,3,0,0,127,1,0.6,0.0,0.0,0.4,3,2,0,0,19,0
1,1,1,0,0,0,4,4,0,1,0,2,0,0,127,1,0.7,0.0,0.0,0.2,3,1,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,465,0,0.5,0.0,0.0,0.4,3,2,0,0,19,0
1,1,1,0,0,1,0,2,0,1,0,3,0,0,127,0,0.5,0.0,0.0,0.5,3,2,0,0,20,0
1,1,1,1,0,0,4,4,4,1,0,3,0,0,332,0,0.5,0.0,0.0,0.4,2,2,0,0,12,0
1,1,1,0,0,1,0,2,2,1,0,3,0,0,127,1,0.6,0.0,0.0,0.3,3,2,0,0,19,0
1,1,1,0,0,0,0,4,4,1,0,2,0,0,348,0,0.6,0.0,0.0,0.3,2,1,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.5,0.0,0.0,0.4,3,2,0,0,25,0
0,0,0,0,0,0,0,0,0,0,0,3,0,3,287,0,0.4,0.2,0.1,0.3,3,2,4,1,18,0
1,0,0,0,0,1,0,4,0,1,0,3,0,1,88,0,0.5,0.0,0.1,0.4,2,2,0,1,16,0
0,0,0,0,0,0,0,0,0,0,0,3,0,2,445,0,0.5,0.0,0.1,0.4,3,2,0,1,24,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,127,0,0.5,0.0,0.1,0.4,3,1,0,1,18,0
1,1,1,1,0,0,4,4,2,1,0,3,0,0,133,0,0.6,0.0,0.0,0.3,2,1,0,0,18,0
1,1,1,0,0,0,4,4,4,1,0,3,0,0,127,0,0.6,0.0,0.0,0.4,4,2,0,0,28,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,127,0,0.7,0.0,0.1,0.2,5,1,0,1,16,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,127,0,0.5,0.0,0.0,0.4,2,2,0,0,15,0
1,1,1,0,0,1,4,4,5,1,0,3,0,0,133,0,0.5,0.0,0.0,0.4,2,2,0,0,23,0
1,1,0,0,0,1,0,4,2,1,0,3,0,0,349,0,0.5,0.0,0.0,0.4,1,1,0,0,10,0
0,0,0,0,0,1,0,0,0,1,0,2,0,1,127,1,0.4,0.2,0.0,0.2,2,1,3,0,16,0
